Prod	ProductCode	PlanDate	DecisionDate	PDD	Cash	Stock	Increase	StockSum
SH	SH600058	20020330	20020511	20020625	0.3	0	0	0
SH	SH600058	20030322	20030426	20030613	0.3	0	0.3	0.3
SH	SH600058	20040324	20040430	20040614	0.12	0	0	0
SH	SH600058	20040828	20040929	20041021	0	0	0.5	0.5
SH	SH600058	20050401	20050513	20050624	0.2	0	0	0
SH	SH600058	20060408	20060610	20060717	0.3	0	0	0
SH	SH600058	20070407	20070428	20070621	0.3	0	0	0
SH	SH600058	20080329	20080423	20080606	0.5	0	0	0
SH	SH600058	20090328	20090423	20090612	0.32	0	0	0
SH	SH600058	20100327	20100429	20100609	0.1	0	0	0
SH	SH600058	20110326	20110427	20110613	0.15	0	0	0
SH	SH600058	20120331	20120425	20120614	0.21	0	0	0
SH	SH600058	20140329	20140430	20140620	0.105	0	0	0
SH	SH600059	19970724	19970826	19970901	0	0	0.8	0.8
SH	SH600059	19990202	19990518	19990716	0.2	0	0	0
SH	SH600059	20000406	20000509	20000706	0.2	0	0	0
SH	SH600059	20010213	20010316	20010424	0.2	0	0	0
SH	SH600059	20020412	20020516	20020705	0.2	0	0	0
SH	SH600059	20030425	20030627	20030815	0.2	0	0	0
SH	SH600059	20040415	20040519	20040706	0.2	0	0	0
SH	SH600059	20050409	20050513	20050627	0.2	0	0	0
SH	SH600059	20060412	20060516	20060619	0.2	0	0	0
SH	SH600059	20070323	20070424	20070611	0.2	0	0	0
SH	SH600059	20080327	20080418	20080425	0.2	0	0.6	0.6
SH	SH600059	20090319	20090416	20090429	0	0	0.5	0.5
SH	SH600059	20100409	20100507	20100607	0.05	0	0	0
SH	SH600059	20120328	20120420	20120611	0.05	0	0	0
SH	SH600059	20130328	20130426	20130618	0.1	0	0	0
SH	SH600059	20140308	20140423	20140513	0.1	0	0	0
SH	SH600060	19990413	19990518	19990604	0	0	0.4	0.4
SH	SH600060	20010417	20010522	20010612	0.105	0	0	0
SH	SH600060	20050422	20050531	20050715	0.1	0	0	0
SH	SH600060	20070420	20070529	20070613	0.1	0	0	0
SH	SH600060	20080429	20080529	20080715	0.12	0	0	0
SH	SH600060	20090423	20090519	20090703	0.138	0	0	0
SH	SH600060	20100329	20100430	20100514	0.15	0	0.5	0.5
SH	SH600060	20110418	20110514	20110527	0.2	0	0	0
SH	SH600060	20120410	20120531	20120705	0	0	0.5	0.5
SH	SH600060	20130403	20130427	20130524	0.37	0	0	0
SH	SH600060	20140425	20140517	20140613	0.365	0	0	0
SH	SH600061	19980312	19980519	19980528	0	0.2	0	0.2
SH	SH600061	19990320	19990529	19990728	0.15	0	0	0
SH	SH600061	20000304	20000411	20000608	0.1	0	0	0
SH	SH600061	20010220	20010323	20010413	0.05	0.2	0.8	1
SH	SH600061	20020322	20020607	20020717	0.02	0	0.3	0.3
SH	SH600062	19990205	19990311	19990317	0	0.2	0.3	0.5
SH	SH600062	20000311	20000413	20000427	0.1	0	0.3	0.3
SH	SH600062	20010302	20010404	20010424	0.1	0	0	0
SH	SH600062	20020322	20020424	20020513	0.1	0	0.3	0.3
SH	SH600062	20030327	20030430	20030522	0.1	0	0	0
SH	SH600062	20060428	20060531	20060703	0.18	0	0	0
SH	SH600062	20070330	20070426	20070611	0.16	0	0	0
SH	SH600062	20080410	20080508	20080617	0.185	0	0	0
SH	SH600062	20090428	20090602	20090716	0.135	0.2	0	0.2
SH	SH600062	20100427	20100611	20100702	0.233	0	0	0
SH	SH600062	20110310	20110521	20110704	0.23	0	0	0
SH	SH600062	20120313	20120601	20120720	0.384	0	0	0
SH	SH600062	20130329	20130601	20130628	0.323	0	0	0
SH	SH600062	20140312	20140521	20140710	0.342	0	0	0
SH	SH600063	19980815	19980916	19981020	0.2	0.14	0.26	0.4
SH	SH600063	19990812	19990914	19991118	0	0	0.2	0.2
SH	SH600063	20000316	20000419	20000524	0.08	0	0	0
SH	SH600063	20010316	20010418	20010612	0.15	0	0	0
SH	SH600063	20020206	20020313	20020509	0.3	0	0	0
SH	SH600063	20030115	20030219	20030417	0.125	0	0	0
SH	SH600063	20040306	20040409	20040602	0.15	0	0	0
SH	SH600063	20050322	20050430	20050628	0.08	0	0	0
SH	SH600063	20080318	20080411	20080519	0.05	0.3	0.2	0.5
SH	SH600063	20090218	20090410	20090608	0.02	0	0	0
SH	SH600063	20110802	20110819	20110926	0.07	0.4	0.6	1
SH	SH600063	20120410	20120509	20120612	0	0	0.6	0.6
SH	SH600063	20140318	20140412	20140617	0.005	0	0	0
SH	SH600064	19970807	19970911	19971007	0.18	0	0	0
SH	SH600064	19980225	19980331	19980406	0	0.2	0	0.2
SH	SH600064	19980725	19980826	19980908	0	0.2638	0.1759	0.4397
SH	SH600064	19990118	19990306	19990311	0	0.2	0	0.2
SH	SH600064	20000329	20000509	20000516	0.8	0	0	0
SH	SH600064	20030405	20030628	20030815	0.2	0	0	0
SH	SH600064	20050312	20050427	20050617	0.2	0	0	0
SH	SH600064	20060224	20060524	20060627	0.3	0	0	0
SH	SH600064	20070130	20070313	20070427	0.2	0	0	0
SH	SH600064	20080228	20080329	20080519	0.3	0	0	0
SH	SH600064	20090328	20090427	20090615	0.4	0	0	0
SH	SH600064	20100326	20100428	20100517	0.1	0.2	0.3	0.5
SH	SH600064	20110329	20110427	20110609	0.1	0	0	0
SH	SH600064	20120406	20120511	20120702	0.2	0	0	0
SH	SH600064	20130409	20130517	20130710	0.25	0	0	0
SH	SH600066	19980228	19980409	19980605	0.6	0	0	0
SH	SH600066	19980814	19980922	19981012	0	0	0.3	0.3
SH	SH600066	19990303	19990518	19990706	0.5	0	0	0
SH	SH600066	20010227	20010627	20010710	0.6	0	0	0
SH	SH600066	20020226	20020402	20020412	0.6	0	0	0
SH	SH600066	20040302	20040406	20040415	0.4	0	0.5	0.5
SH	SH600066	20050201	20050329	20050419	0.5	0	0.3	0.3
SH	SH600066	20060228	20060411	20060420	1	0	0.5	0.5
SH	SH600066	20070213	20070327	20070405	0.5	0	0	0
SH	SH600066	20080401	20080424	20080515	0.7	0	0.3	0.3
SH	SH600066	20090407	20090429	20090515	0.6	0	0	0
SH	SH600066	20100406	20100428	20100518	1	0	0	0
SH	SH600066	20110224	20110407	20110516	0.3	0	0	0
SH	SH600066	20120327	20120421	20120509	0.3	0	0	0
SH	SH600066	20130326	20130423	20130515	0.7	0	0.8	0.8
SH	SH600066	20140325	20140429	20140526	0.5	0	0	0
SH	SH600067	19970801	19970901	19970905	0	0.3	0.3	0.6
SH	SH600067	19990305	19990409	19990615	0.2	0	0	0
SH	SH600067	20010406	20010629	20010820	0.1	0	0	0
SH	SH600067	20020306	20020423	20020611	0.15	0	0	0
SH	SH600067	20020731	20020907	20021031	0.05	0.2	0.4	0.6
SH	SH600067	20040408	20040513	20040527	0.05	0.2	0.4	0.6
SH	SH600067	20050326	20050601	20050720	0.05	0.1	0.1	0.2
SH	SH600067	20060420	20060609	20060802	0.0167	0.15	0	0.15
SH	SH600067	20070420	20070630	20070730	0.01	0.0836	0	0.0836
SH	SH600067	20080223	20080318	20080418	0.0167	0.15	0	0.15
SH	SH600067	20090331	20090521	20090713	0.08	0	0	0
SH	SH600067	20100303	20100327	20100419	0.05	0.1	0.1	0.2
SH	SH600067	20110316	20110409	20110531	0.05	0	0	0
SH	SH600067	20120315	20120406	20120420	0.13	0.5	0.1	0.6
SH	SH600067	20130318	20130514	20130621	0.212	0	0	0
SH	SH600068	19980313	19980417	19980518	0	0.1	0	0.1
SH	SH600068	19990414	19990519	19990630	0.2	0	0	0
SH	SH600068	20010410	20010511	20010629	0.1	0	0	0
SH	SH600068	20020330	20020516	20020603	0.03	0	0	0
SH	SH600068	20050326	20050618	20050805	0.03	0	0	0
SH	SH600068	20060314	20060526	20060718	0.03	0	0	0
SH	SH600068	20070414	20070511	20070613	0.04	0	0	0
SH	SH600068	20080226	20080426	20080603	0.12	0	0	0
SH	SH600068	20090306	20090429	20090623	0.13	0	0	0
SH	SH600068	20100410	20100619	20100715	0.1	0.5	0	0.5
SH	SH600068	20110401	20110428	20110609	0.1	0	0	0
SH	SH600068	20120324	20120428	20120615	0.1	0	0	0
SH	SH600068	20130322	20130427	20130619	0.135	0	0	0
SH	SH600068	20140401	20140429	20140627	0.104	0	0	0
SH	SH600069	19980322	19980505	19980708	0.125	0	0	0
SH	SH600069	19990303	19990424	19990618	0.15	0	0	0
SH	SH600069	19990820	19990922	19991102	0	0	1	1
SH	SH600069	20080205	20080530	20080613	0.1	0	0	0
SH	SH600069	20100416	20100602	20100621	0	0	0.5	0.5
SH	SH600070	19970628	19970730	19970818	0	0.2	0	0.2
SH	SH600070	19990119	19990320	19990518	0.23	0	0	0
SH	SH600070	20010306	20010419	20010528	0.2	0	0	0
SH	SH600070	20010807	20010911	20011109	0.16	0	0	0
SH	SH600070	20020206	20020329	20020522	0.16	0	0	0
SH	SH600070	20030325	20030429	20030618	0.15	0	0	0
SH	SH600070	20040325	20040430	20040622	0.15	0.2	0	0.2
SH	SH600070	20050409	20050517	20050708	0.1	0	0	0
SH	SH600070	20070330	20070421	20070517	0.06	0	0	0
SH	SH600070	20080329	20080424	20080521	0.1	0	0	0
SH	SH600070	20090331	20090429	20090515	0.1	0	0	0
SH	SH600070	20100330	20100423	20100526	0.2	0	0	0
SH	SH600070	20120406	20120428	20120604	0.3	0	0.3	0.3
SH	SH600070	20130402	20130427	20130606	0.3	0	0	0
SH	SH600070	20140402	20140425	20140522	0.3	0	0.5	0.5
SH	SH600071	19980310	19980416	19980428	0	0.1	0.6	0.7
SH	SH600071	20010306	20010411	20010418	0.075	0.3	0.4	0.7
SH	SH600071	20010815	20010926	20011010	0.025	0.1	0.2	0.3
SH	SH600071	20040318	20040421	20040512	0.1	0	0	0
SH	SH600071	20060324	20060427	20060609	0.15	0	0	0
SH	SH600071	20090327	20090428	20090605	0.1	0	0	0
SH	SH600071	20100402	20100430	20100517	0.1	0	0	0
SH	SH600072	19980312	19980530	19980713	0.2	0	0	0
SH	SH600072	19990827	19991009	19991103	0	0.3	0.3	0.6
SH	SH600072	20020412	20020611	20020725	0	0.1	0.1	0.2
SH	SH600072	20030412	20030513	20030707	0	0	0.1	0.1
SH	SH600072	20080412	20080617	20080722	0.024	0	0	0
SH	SH600072	20090411	20090512	20090623	0.035	0	0	0
SH	SH600072	20100327	20100427	20100610	0	0.1	0	0.1
SH	SH600072	20110329	20110608	20110628	0	0	0.2	0.2
SH	SH600073	19980327	19980507	19980608	0	0.2	0	0.2
SH	SH600073	20000411	20000524	20000724	0.39	0	0	0
SH	SH600073	20070315	20070531	20070618	0	0.05	0.05	0.1
SH	SH600073	20120315	20120519	20120625	0.05	0	0.5	0.5
SH	SH600073	20130315	20130419	20130605	0.07	0	0.1	0.1
SH	SH600073	20140310	20140401	20140423	0.06	0	0	0
SH	SH600074	19980804	19981009	19981028	0	0.2	0	0.2
SH	SH600074	19990327	19990512	19990708	0	0.2	0	0.2
SH	SH600074	20010119	20010301	20010420	0.1	0	0	0
SH	SH600074	20020413	20020516	20020709	0.1	0	0	0
SH	SH600074	20020810	20021010	20021118	0.08	0.3	0.5	0.8
SH	SH600074	20040219	20040526	20040723	0.1	0	0	0
SH	SH600074	20050312	20050511	20050629	0.05	0.1	0	0.1
SH	SH600074	20060428	20060701	20060823	0.02838	0	0	0
SH	SH600075	19970827	19971009	19971015	0	0	0.8	0.8
SH	SH600075	19990309	19990421	19990514	0.025	0.125	0.125	0.25
SH	SH600075	20010316	20010501	20010522	0.1	0	0	0
SH	SH600075	20020327	20020628	20020712	0.05	0	0	0
SH	SH600075	20040417	20040601	20040630	0.1	0	0	0
SH	SH600075	20060316	20060629	20060711	0.023	0.2	0.8	1
SH	SH600075	20080226	20080411	20080509	0.1	0	0	0
SH	SH600075	20120327	20120427	20120518	0.05	0	0	0
SH	SH600076	19980721	19980824	19980827	0	0.6	0	0.6
SH	SH600076	20010227	20010331	20010522	0.06	0	0	0
SH	SH600076	20020314	20020525	20020722	0.053	0	0	0
SH	SH600077	19970708	19970819	19970826	0	0.4	0.2	0.6
SH	SH600077	19990209	19990315	19990322	0	0.2	0.1	0.3
SH	SH600077	20010413	20010602	20010713	0.1	0	0	0
SH	SH600077	20120420	20120517	20120706	0.06	0	1	1
SH	SH600077	20130205	20130320	20130514	0.037	0	0	0
SH	SH600077	20140219	20140514	20140624	0.035	0	0	0
SH	SH600078	19971231	19980210	19980414	0	0.1	0.1	0.2
SH	SH600078	19990312	19990413	19990609	0	0.2	0	0.2
SH	SH600078	20010328	20010530	20010622	0.1	0	0	0
SH	SH600078	20010816	20010925	20011121	0.3	0	0	0
SH	SH600078	20020131	20020525	20020705	0.05	0	0	0
SH	SH600078	20030823	20030926	20031021	0.2	0	1	1
SH	SH600078	20070120	20070214	20070306	0.05	0.3	0.3	0.6
SH	SH600078	20080329	20080425	20080618	0.01967	0	0	0
SH	SH600078	20090321	20090411	20090604	0.01	0	0	0
SH	SH600078	20100430	20100521	20100719	0.015	0	0	0
SH	SH600078	20110326	20110416	20110616	0.01	0	0	0
SH	SH600078	20120329	20120419	20120608	0.03	0	0	0
SH	SH600078	20130327	20130417	20130607	0.02	0	0	0
SH	SH600078	20140322	20140412	20140509	0.015	0	0	0
SH	SH600079	19980318	19980423	19980622	0.12	0	0	0
SH	SH600079	19990122	19990302	19990428	0.1	0	0	0
SH	SH600079	20000323	20000426	20000623	0.1	0	0	0
SH	SH600079	20000725	20000826	20000831	0.075	0.3	0.6	0.9
SH	SH600079	20010208	20010613	20010803	0.05	0	0	0
SH	SH600079	20020126	20020329	20020529	0.1	0	0	0
SH	SH600079	20030212	20030513	20030530	0.025	0.1	0.3	0.4
SH	SH600079	20040327	20040428	20040622	0.05	0	0	0
SH	SH600079	20050225	20050329	20050523	0.02	0	0	0
SH	SH600079	20060415	20060518	20060713	0.03	0	0	0
SH	SH600079	20070411	20070510	20070613	0.012	0.1	0.4	0.5
SH	SH600079	20080317	20080408	20080610	0.015	0	0	0
SH	SH600079	20090224	20090319	20090514	0.042	0	0	0
SH	SH600079	20100325	20100415	20100607	0.04	0	0	0
SH	SH600079	20110329	20110425	20110608	0.04	0	0	0
SH	SH600079	20120328	20120511	20120703	0.07	0	0	0
SH	SH600079	20130228	20130511	20130702	0.1	0	0	0
SH	SH600079	20140314	20140513	20140707	0.12	0	0	0
SH	SH600080	19970802	19970809	19970819	0	0	0.6	0.6
SH	SH600080	19980310	19980416	19980424	0	0.4	0.2	0.6
SH	SH600080	20010813	20011231	20020201	0.021	0	0	0
SH	SH600080	20020208	20020529	20020729	0.02	0	0	0
SH	SH600080	20130425	20130517	20130709	0.03	0	0	0
SH	SH600081	19980317	19980519	19980706	0.2	0	0	0
SH	SH600081	19980718	19980819	19980825	0	0	0.7	0.7
SH	SH600081	19990721	19990821	19990827	0.05	0.2	0.2	0.4
SH	SH600081	20000731	20000902	20001012	0.1	0	0.5	0.5
SH	SH600081	20010321	20010427	20010614	0.1	0	0	0
SH	SH600081	20020320	20020426	20020625	0.25	0	0	0
SH	SH600081	20020826	20021011	20021114	0	0	0.2	0.2
SH	SH600081	20040224	20040326	20040525	0	0	0.3	0.3
SH	SH600081	20050301	20050406	20050531	0.15	0	0	0
SH	SH600081	20110326	20110521	20110713	0.12	0	0	0
SH	SH600081	20130330	20130504	20130625	0.1	0	0	0
SH	SH600082	19970903	0	0	0.1	0	0	0
SH	SH600082	19980331	19980509	19980703	0	0.1	0.2	0.3
SH	SH600082	20030409	20030513	20030729	0.027	0	0	0
SH	SH600082	20040316	20040420	20040616	0.05	0.2	0.6	0.8
SH	SH600082	20050426	20050527	20050802	0.025	0	0	0
SH	SH600082	20070205	20070316	20070417	0.07	0	0	0
SH	SH600082	20080220	20080331	20080611	0.1	0	0	0
SH	SH600082	20090320	20090410	20090511	0.05	0	1	1
SH	SH600082	20120419	20120510	20120621	0.05	0	0	0
SH	SH600084	19990116	19990603	19990610	0.04	0.16	0.3	0.46
SH	SH600084	20000320	20000426	20000509	0	0	0.3	0.3
SH	SH600084	20010206	20010309	20010417	0.1	0	0.3	0.3
SH	SH600084	20020123	20020413	20020613	0.06	0	0	0
SH	SH600084	20030224	20030429	20030606	0.1	0	0	0
SH	SH600084	20040416	20040522	20040629	0.025	0.1	0.9	1
SH	SH600085	19980309	19980409	19980604	0.3	0	0	0
SH	SH600085	19990322	19990430	19990602	0.3	0.2	0	0.2
SH	SH600085	20000330	20000519	20000612	0.2	0	0	0
SH	SH600085	20010320	20010512	20010611	0.185	0	0.27714	0.27714
SH	SH600085	20020326	20020607	20020712	0.25	0	0	0
SH	SH600085	20030325	20030529	20030711	0.3	0	0	0
SH	SH600085	20040302	20040423	20040611	0.3	0	0	0
SH	SH600085	20050322	20050519	20050707	0.25	0	0.2	0.2
SH	SH600085	20060328	20060527	20060719	0.25	0	0	0
SH	SH600085	20070327	20070519	20070710	0.15	0	0	0
SH	SH600085	20080325	20080623	20080724	0.1	0	0.2	0.2
SH	SH600085	20090324	20090629	20090812	0.2	0	0	0
SH	SH600085	20100323	20100623	20100723	0.23	0	0	0
SH	SH600085	20110322	20110625	20110712	0.35	0.5	1	1.5
SH	SH600085	20120327	20120526	20120704	0.15	0	0	0
SH	SH600085	20130326	20130621	20130809	0.25	0	0	0
SH	SH600086	19980322	19980428	19980527	0.3	0	0	0
SH	SH600086	19990323	19990428	19990505	0.075	0.3	0.5	0.8
SH	SH600086	20010309	20010411	20010418	0.025	0.1	0.5	0.6
SH	SH600086	20020419	20020523	20020620	0.01	0	0	0
SH	SH600088	19980216	19980612	19980806	0.22	0	0	0
SH	SH600088	20000411	20000701	20000901	0.44	0	0	0
SH	SH600088	20010425	20010529	20010709	0.1	0	0.3	0.3
SH	SH600088	20020402	20020531	20020723	0.07	0	0	0
SH	SH600088	20050406	20050630	20050729	0.05	0	0	0
SH	SH600088	20060330	20060530	20060724	0.08	0	0	0
SH	SH600088	20070406	20070629	20070720	0.1	0	0	0
SH	SH600088	20080411	20080628	20080820	0.1	0	0	0
SH	SH600088	20090411	20090630	20090819	0.1	0	0	0
SH	SH600088	20100415	20100629	20100803	0.1	0	0.4	0.4
SH	SH600088	20110422	20110616	20110721	0.085	0	0	0
SH	SH600088	20120421	20120512	20120530	0.086	0	0	0
SH	SH600088	20130419	20130629	20130802	0.041	0	0	0
SH	SH600088	20140419	20140530	20140623	0.062	0	0	0
SH	SH600089	19980220	19980521	19980722	0.2	0	0	0
SH	SH600089	19980819	19981123	19981204	0	0	0.6	0.6
SH	SH600089	20000128	20000302	20000404	0	0.2	0.4	0.6
SH	SH600089	20010315	20010419	20010530	0.1	0	0	0
SH	SH600089	20020329	20020430	20020624	0.1	0	0	0
SH	SH600089	20030221	20030603	20030717	0.1	0	0	0
SH	SH600089	20040210	20040601	20040614	0.1	0	0	0
SH	SH600089	20050315	20050531	20050725	0.1	0	0.3	0.3
SH	SH600089	20060316	20060701	20060814	0.0909	0	0	0
SH	SH600089	20070301	20070517	20070611	0.1	0	0	0
SH	SH600089	20070821	20070906	20070921	0	0	1	1
SH	SH600089	20080221	20080423	20080520	0.025	0.2	0.1	0.3
SH	SH600089	20090331	20090422	20090603	0.1	0.2	0.3	0.5
SH	SH600089	20100225	20100413	20100506	0.1	0	0	0
SH	SH600089	20110331	20110421	20110607	0.1	0	0.3	0.3
SH	SH600089	20120328	20120418	20120531	0.08	0	0	0
SH	SH600089	20130327	20130417	20130531	0.12	0	0	0
SH	SH600089	20140328	20140418	20140616	0.133	0	0	0
SH	SH600090	19980307	19980701	19980903	0	0.2	0.4	0.6
SH	SH600090	20000415	20000624	20000808	0.0375	0.15	0.45	0.6
SH	SH600090	20010306	20010409	20010419	0.0375	0.15	0.45	0.6
SH	SH600090	20020323	20020601	20020806	0.05	0	0	0
SH	SH600091	19970826	19980124	19980224	0	0	1	1
SH	SH600091	20010308	20010411	20010522	0.2	0	0	0
SH	SH600091	20020822	20020928	20021118	0.06	0	0	0
SH	SH600093	19970822	19980209	19980216	0	0	0.7	0.7
SH	SH600093	19980422	19980620	19980730	0.047	0	0	0
SH	SH600093	20010316	20010417	20010607	0.05	0	0	0
SH	SH600093	20010813	20010914	20011015	0	0	0.5	0.5
SH	SH600093	20030226	20030329	20030430	0	0.2	0.3	0.5
SH	SH600094	19980318	19980420	19980612	0.1	0	0.2	0.2
SH	SH600094	19990325	19990519	19990712	0.1	0	0	0
SH	SH600094	20000325	20000513	20000609	0.1	0.1	0.4	0.5
SH	SH600094	20010410	20010614	20010717	0.1	0	0	0
SH	SH600094	20020409	20020531	20020712	0.05	0	0	0
SH	SH600095	19980323	19980429	19980623	0.35	0	0	0
SH	SH600095	19990803	19990904	19990910	0	0.165	0.495	0.66
SH	SH600095	20140313	20140403	20140513	0.028	0	0	0
SH	SH600096	19980218	19980327	19980423	0.17	0	0	0
SH	SH600096	19990727	19990904	19990916	0.2	0	0	0
SH	SH600096	20010731	20011016	20011108	0.2	0	0	0
SH	SH600096	20030128	20030628	20030819	0.4	0	0	0
SH	SH600096	20040810	20041029	20041115	0.075	0.3	0	0.3
SH	SH600096	20050201	20050527	20050620	0.4	0	0	0
SH	SH600096	20060221	20060328	20060404	1	0	0	0
SH	SH600096	20070130	20070518	20070611	0.4	0	0	0
SH	SH600096	20080304	20080424	20080611	0.4	0	0	0
SH	SH600096	20090324	20090605	20090629	0.4	0	0	0
SH	SH600096	20100330	20100421	20100607	0.1	0	0	0
SH	SH600096	20110322	20110609	20110704	0.2	0	0	0
SH	SH600096	20120327	20120601	20120703	0.2	0	0	0
SH	SH600097	20100827	20100916	20101104	0.1	0	0	0
SH	SH600097	20110430	20110604	20110719	0.05	0	0	0
SH	SH600097	20120428	20120519	20120712	0.08	0	0	0
SH	SH600097	20130427	20130518	20130701	0.2	0	0	0
SH	SH600098	19980216	19980319	19980410	0	0.3	0.5	0.8
SH	SH600098	20000323	20000429	20000519	0.1	0	0	0
SH	SH600098	20010315	20010419	20010509	0.135	0	0	0
SH	SH600098	20020315	20020417	20020429	0.3	0	0	0
SH	SH600098	20030321	20030423	20030516	0.3	0	0	0
SH	SH600098	20040228	20040331	20040413	0.35	0	0	0
SH	SH600098	20050316	20050420	20050511	0.2	0.4	0.1	0.5
SH	SH600098	20060318	20060419	20060510	0.15	0	0	0
SH	SH600098	20070323	20070419	20070510	0.2	0	0	0
SH	SH600098	20080320	20080417	20080507	0.27	0	0	0
SH	SH600098	20090425	20090527	20090612	0.09	0	0	0
SH	SH600098	20100423	20100519	20100603	0.18	0	0	0
SH	SH600098	20110420	20110519	20110603	0.2	0	0	0
SH	SH600098	20120427	20120519	20120524	0.1	0	0	0
SH	SH600098	20130424	20130525	20130607	0.16	0	0	0
SH	SH600098	20140424	20140521	20140627	0.15	0	0	0
SH	SH600099	19980228	19980417	19980611	0	0.1	0.5	0.6
SH	SH600099	20010330	20010510	20010704	0.05	0	0.2	0.2
SH	SH600099	20050312	20050611	20050803	0.05	0	0	0
SH	SH600099	20080226	20080617	20080717	0.05	0	0	0
SH	SH600099	20110119	20110621	20110725	0.04	0	0	0
SH	SH600100	19970829	19971230	19980116	0	0	0.5	0.5
SH	SH600100	19990202	19990701	19990914	0	0.26524	0	0.26524
SH	SH600100	20000410	20000513	20000519	0	0	0.4	0.4
SH	SH600100	20010327	20010428	20010516	0.1	0	0.5	0.5
SH	SH600100	20020326	20020528	20020617	0.2	0	0	0
SH	SH600100	20030329	20030809	20030822	0.2	0	0	0
SH	SH600100	20040413	20040520	20040709	0.1	0	0	0
SH	SH600100	20050423	20050527	20050603	0.1	0	0	0
SH	SH600100	20060418	20060522	20060714	0.1	0	0	0
SH	SH600100	20070417	20070512	20070705	0.1	0	0	0
SH	SH600100	20080329	20080624	20080815	0.08	0	0.3	0.3
SH	SH600100	20090418	20090516	20090709	0.07	0	0	0
SH	SH600100	20100421	20100514	20100706	0.1	0	0	0
SH	SH600100	20110408	20110429	20110511	0.1	0	1	1
SH	SH600100	20120411	20120505	20120629	0.1	0	0	0
SH	SH600100	20130423	20130516	20130624	0.1	0	0	0
SH	SH600100	20140418	20140509	20140704	0.1	0	0	0
SH	SH600101	19970730	19970902	19970909	0	0.4	0	0.4
SH	SH600101	19980225	19980410	19980429	0.06	0.4	0.1	0.5
SH	SH600101	20010208	20010313	20010510	0.2	0	0	0
SH	SH600101	20020309	20020529	20020719	0.2	0	0	0
SH	SH600101	20030228	20030701	20030822	0.25	0	0	0
SH	SH600101	20040228	20040514	20040615	0.03	0.1	0.1	0.2
SH	SH600101	20050304	20050628	20050718	0.02	0.1	0.2	0.3
SH	SH600101	20100305	20100327	20100430	0.05	0	0	0
SH	SH600101	20110304	20110401	20110520	0.07	0	0	0
SH	SH600101	20120329	20120517	20120626	0.05	0	0	0
SH	SH600101	20130329	20130625	20130802	0.05	0	0	0
SH	SH600101	20140329	20140524	20140710	0.055	0	0	0
SH	SH600103	19980818	19981126	19990121	0.15	0	0	0
SH	SH600103	20000328	20000518	20000713	0.1	0	0	0
SH	SH600103	20000728	20000830	20000906	0.05	0.2	0.8	1
SH	SH600103	20020322	20020424	20020617	0.06	0	0	0
SH	SH600103	20050408	20050512	20050610	0.01	0	0	0
SH	SH600103	20061201	20070105	20070118	0	0	0.2	0.2
SH	SH600104	19980720	19980824	19980915	0	0.25	0.15	0.4
SH	SH600104	20000126	20000627	20000824	0.42	0	0	0
SH	SH600104	20010306	20010410	20010531	0	0.38462	0	0.38462
SH	SH600104	20020326	20020429	20020618	0.15	0	0	0
SH	SH600104	20030326	20030428	20030617	0.36	0	0	0
SH	SH600104	20040303	20040420	20040609	0.15	0.3	0	0.3
SH	SH600104	20050205	20050429	20050622	0.25	0	0	0
SH	SH600104	20060324	20060426	20060517	0.25	0	0	0
SH	SH600104	20070330	20070622	20070809	0.16	0	0	0
SH	SH600104	20080327	20080417	20080605	0.21	0	0	0
